,parcelid,airconditioningtypeid,architecturalstyletypeid,basementsqft,bathroomcnt,bedroomcnt,buildingclasstypeid,buildingqualitytypeid,calculatedbathnbr,decktypeid,finishedfloor1squarefeet,calculatedfinishedsquarefeet,finishedsquarefeet12,finishedsquarefeet13,finishedsquarefeet15,finishedsquarefeet50,finishedsquarefeet6,fips,fireplacecnt,fullbathcnt,garagecarcnt,garagetotalsqft,hashottuborspa,heatingorsystemtypeid,latitude,longitude,lotsizesquarefeet,poolcnt,poolsizesum,pooltypeid10,pooltypeid2,pooltypeid7,propertycountylandusecode,propertylandusetypeid,propertyzoningdesc,rawcensustractandblock,regionidcity,regionidcounty,regionidneighborhood,regionidzip,roomcnt,storytypeid,threequarterbathnbr,typeconstructiontypeid,unitcnt,yardbuildingsqft17,yardbuildingsqft26,yearbuilt,numberofstories,fireplaceflag,structuretaxvaluedollarcnt,taxvaluedollarcnt,assessmentyear,landtaxvaluedollarcnt,taxamount,taxdelinquencyflag,taxdelinquencyyear,censustractandblock
3826,11482582,,,,2.0,3.0,,4.0,2.0,,,1447.0,1447.0,,,,,6037,,2.0,,,,2.0,33912500,-118371404,5004.0,,,,,,0100,261,HAR1YY,60376023.023,42150.0,3101,,96107.0,0.0,,,,1.0,,,1955.0,,,203142.0,342635.0,2015,139493.0,4545.62,,,6.0376023023e+13
3827,11482897,,,,2.0,3.0,,7.0,2.0,,,1124.0,1124.0,,,,,6037,,2.0,,,,2.0,33905332,-118373015,5101.0,,,,,,0100,261,HAR1YY,60376023.022,42150.0,3101,11950.0,96107.0,0.0,,,,1.0,,,1955.0,,,94886.0,300505.0,2015,205619.0,4017.16,,,6.0376023022e+13
3828,11483043,,,,2.0,3.0,,7.0,2.0,,,1390.0,1390.0,,,,,6037,,2.0,,,,2.0,33902143,-118375310,5003.0,,,,,,0100,261,HAR1YY,60376023.024,42150.0,3101,,96107.0,0.0,,,,1.0,,,1954.0,,,133332.0,427965.0,2015,294633.0,5492.28,,,6.0376023024e+13
3829,11484191,,,,2.0,3.0,,7.0,2.0,,,1960.0,1960.0,,,,,6037,,2.0,,,,7.0,33908340,-118368670,5222.0,,,,,,0100,261,LCR1YY,60376023.015,42150.0,3101,,96107.0,0.0,,,,1.0,,,1947.0,,,92644.0,185012.0,2015,92368.0,2747.25,,,6.0376023015e+13
3830,11484583,,,,1.0,2.0,,7.0,1.0,,,832.0,832.0,,,,,6037,,1.0,,,,7.0,33904963,-118363114,6000.0,,,,,,0100,261,LCR1YY,60376023.013,42150.0,3101,,96107.0,0.0,,,,1.0,,,1947.0,,,84500.0,453000.0,2015,368500.0,6232.55,,,6.0376023013e+13
3831,11484752,,,,2.0,3.0,,4.0,2.0,,,1549.0,1549.0,,,,,6037,,2.0,,,,2.0,33904205,-118361703,5984.0,,,,,,0100,261,LCR1YY,60376023.013,42150.0,3101,,96107.0,0.0,,,,1.0,,,1962.0,,,55871.0,87057.0,2015,31186.0,1494.04,,,6.0376023013e+13
3832,11484775,,,,2.0,2.0,,7.0,2.0,,,1414.0,,,1414.0,,,6037,,2.0,,,,,33903035,-118362505,8701.0,,,,,,0200,246,LCR1YY,60376023.014,42150.0,3101,,96107.0,0.0,,,,2.0,,,,,,69839.0,232276.0,2015,162437.0,3359.85,,,6.0376023014e+13
3833,11484890,,,,1.0,2.0,,7.0,1.0,,,868.0,868.0,,,,,6037,,1.0,,,,7.0,33902526,-118366957,5800.0,,,,,,0100,261,LCR1YY,60376023.014,42150.0,3101,,96107.0,0.0,,,,1.0,,,1950.0,,,58525.0,292627.0,2015,234102.0,3861.07,,,6.0376023014e+13
3834,11485669,,,,6.0,7.0,,7.0,6.0,,,3180.0,,,3180.0,,,6037,,6.0,,,,,33885836,-118373807,7499.0,,,,,,0300,247,RBR-2,60376205.011,33612.0,3101,,96124.0,0.0,,,,3.0,,,1968.0,,,305994.0,1070979.0,2015,764985.0,13843.64,Y,14.0,6.0376205011e+13
3835,11485715,,,,2.0,5.0,,7.0,2.0,,,1876.0,,,1876.0,,,6037,,2.0,,,,,33886253,-118370382,7505.0,,,,,,0200,246,RBR-2,60376205.011,33612.0,3101,,96124.0,0.0,,,,2.0,,,1955.0,,,49178.0,857934.0,2015,808756.0,10832.6,,,6.0376205011e+13
3836,11485876,,,,2.0,2.0,,4.0,2.0,,,1345.0,1345.0,,,,,6037,,2.0,,,,2.0,33884900,-118376000,15008.0,,,,,,010C,266,RBR2*,60376205.016,33612.0,3101,,96124.0,0.0,,,,1.0,,,1969.0,,,153765.0,304828.0,2015,151063.0,3851.98,,,6.0376205016e+13
3837,11485922,,,,1.0,2.0,,7.0,1.0,,,1340.0,1340.0,,,,,6037,,1.0,,,,2.0,33884375,-118377032,7506.0,,,,,,0100,261,RBR-2,60376205.016,33612.0,3101,,96124.0,0.0,,,,1.0,,,1944.0,,,,669677.0,2015,669677.0,8309.28,,,6.0376205016e+13
3838,11486305,,,,3.0,4.0,,7.0,3.0,,,2049.0,,,2049.0,,,6037,,3.0,,,,,33881576,-118374091,7510.0,,,,,,0200,246,RBR-2,60376205.015,33612.0,3101,,96124.0,0.0,,,,2.0,,,1947.0,,,386649.0,875331.0,2015,488682.0,11092.77,,,6.0376205015e+13
3839,11486389,,,,3.0,3.0,,4.0,3.0,,,1726.0,1726.0,,,,,6037,,3.0,,,,2.0,33880296,-118376695,6632.0,,,,,,010C,266,RBR-2,60376205.015,33612.0,3101,,96124.0,0.0,,,,1.0,,,1988.0,,,156396.0,441190.0,2015,284794.0,5676.87,,,6.0376205015e+13
3840,11486435,1.0,,,7.0,8.0,,4.0,7.0,,,4186.0,,,4186.0,,,6037,,7.0,,,,,33880300,-118375000,7966.0,,,,,,0300,247,RBR-2,60376205.014,33612.0,3101,,96124.0,0.0,,,,3.0,,,1968.0,,,492230.0,799148.0,2015,306918.0,10733.64,,,6.0376205014e+13
3841,11486773,,,,2.0,2.0,,7.0,2.0,,,1204.0,1204.0,,,,,6037,,2.0,,,,7.0,33886318,-118367721,7059.0,,,,,,0100,261,RBR-1,60376205.013,33612.0,3101,,96124.0,0.0,,,,1.0,,,1945.0,,,150000.0,748000.0,2015,598000.0,9022.91,,,6.0376205013e+13
3842,11486796,,,,2.0,3.0,,7.0,2.0,,,1252.0,1252.0,,,,,6037,,2.0,,,,7.0,33887056,-118367706,6007.0,,,,,,0100,261,RBR-1,60376205.013,33612.0,3101,,96124.0,0.0,,,,1.0,,,1945.0,,,34224.0,92003.0,2015,57779.0,8334.5,,,6.0376205013e+13
3843,11486819,1.0,,,5.0,5.0,,1.0,5.0,,,3224.0,3224.0,,,,,6037,,5.0,,,,2.0,33885647,-118364509,6602.0,,,,,,0100,261,RBR-1,60376205.012,33612.0,3101,,96124.0,0.0,,,,1.0,,,2006.0,,,646721.0,1301673.0,2015,654952.0,15513.85,,,6.0376205012e+13
3844,11487034,,,,2.0,4.0,,7.0,2.0,,,2375.0,2375.0,,,,,6037,,2.0,,,,7.0,33883132,-118362037,7783.0,,,,,,0100,261,RBR-1,60376205.012,33612.0,3101,,96124.0,0.0,,,,1.0,,,1948.0,,,110565.0,156439.0,2015,45874.0,2493.24,,,6.0376205012e+13
3845,11487126,,,,2.0,3.0,,7.0,2.0,,,1264.0,1264.0,,,,,6037,,2.0,,,,2.0,33882020,-118363466,6055.0,,,,,,0100,261,RBR-1,60376205.012,33612.0,3101,,96124.0,0.0,,,,1.0,,,1947.0,,,144469.0,722348.0,2015,577879.0,10294.24,,,6.0376205012e+13
3846,11487249,,,,2.0,3.0,,4.0,2.0,,,1537.0,1537.0,,,,,6037,,2.0,,,,2.0,33877182,-118368811,8355.0,,,,,,010C,266,RBR2*,60376205.214,33612.0,3101,,96124.0,0.0,,,,1.0,,,1981.0,,,205179.0,409574.0,2015,204395.0,5074.36,,,6.0376205214e+13
3847,11487333,,,,3.0,3.0,,4.0,3.0,,,1692.0,1692.0,,,,,6037,,3.0,,,,2.0,33873529,-118368322,44993.0,,,,,,010C,266,RBRRD*,60376205.213,33612.0,3101,,96124.0,0.0,,,,1.0,,,1978.0,,,196415.0,382523.0,2015,186108.0,4755.84,,,6.0376205213e+13
3848,11487670,,,,2.0,2.0,,4.0,2.0,,,1453.0,1453.0,,,,,6037,,2.0,,,,2.0,33879100,-118365000,27477.0,,,,,,010E,266,RBR4*,60376205.211,33612.0,3101,,96124.0,0.0,,,,1.0,,,1978.0,,,210117.0,456450.0,2015,246333.0,5502.31,,,6.0376205211e+13
3849,11487693,,,,3.0,5.0,,7.0,3.0,,,1897.0,,,1897.0,,,6037,,3.0,,,,,33877796,-118364376,8690.0,,,,,,0200,246,RBR-3,60376205.211,33612.0,3101,,96124.0,0.0,,,,2.0,,,1959.0,,,176476.0,453980.0,2015,277504.0,6272.5,,,6.0376205211e+13
3850,11487861,,,,3.0,3.0,,4.0,3.0,,,1295.0,1295.0,,,,,6037,,3.0,,,,2.0,33874062,-118363532,7505.0,,,,,,010C,266,RBR-3,60376205.213,33612.0,3101,,96124.0,0.0,,,,1.0,,,1986.0,,,102461.0,470295.0,2015,367834.0,6024.72,,,6.0376205213e+13
3851,11488411,,,,3.0,2.0,,7.0,3.0,,,1724.0,1724.0,,,,,6037,,3.0,,,,2.0,33879571,-118377023,4995.0,,,,,,0100,261,RBR-1,60376205.222,33612.0,3101,,96124.0,0.0,,,,1.0,,,1956.0,,,74002.0,107433.0,2015,33431.0,1889.5,,,6.0376205222e+13
3852,11489558,,,,3.0,3.0,,4.0,3.0,,,1843.0,1843.0,,,,,6037,,3.0,,,,2.0,33873514,-118377167,7501.0,,,,,,010C,266,RBR4*,60376205.221,33612.0,3101,,96124.0,0.0,,,,1.0,,,1987.0,,,190911.0,290602.0,2015,99691.0,3858.32,,,6.0376205221e+13
3853,11490273,,,,3.0,3.0,,4.0,3.0,,,2071.0,2071.0,,,,,6037,,3.0,,,,2.0,33869300,-118375000,15004.0,,,,,,010C,266,RBR4*,60376207.011,33612.0,3101,,96124.0,0.0,,,,1.0,,,1981.0,,,201189.0,300069.0,2015,98880.0,3756.11,,,6.0376207011e+13
3854,11490426,,,,3.0,3.0,,4.0,3.0,,,1693.0,1693.0,,,,,6037,,3.0,,,,2.0,33868681,-118376657,7505.0,,,,,,010C,266,RBR-3,60376207.012,33612.0,3101,,96124.0,0.0,,,,1.0,,,1986.0,,,170871.0,326090.0,2015,155219.0,4277.14,,,6.0376207012e+13
3855,11490518,1.0,,,3.0,6.0,,4.0,3.0,,,2239.0,,,2239.0,,,6037,,3.0,,,,,33867747,-118376326,7503.0,,,,,,0200,246,RBR-2,60376207.012,33612.0,3101,,96124.0,0.0,,,,2.0,,,2005.0,,,123012.0,399457.0,2015,276445.0,5569.4,,,6.0376207012e+13
3856,11490740,1.0,,,4.0,4.0,,4.0,4.0,,,2519.0,2519.0,,,,,6037,,4.0,,,,2.0,33866399,-118377311,7496.0,,,,,,010C,266,RBR-2,60376207.022,33612.0,3101,,96124.0,0.0,,,,1.0,,,1990.0,,,343087.0,803608.0,2015,460521.0,9746.88,,,6.0376207022e+13
3857,11490763,,,,3.0,3.0,,1.0,3.0,,,2020.0,2020.0,,,,,6037,,3.0,,,,2.0,33865900,-118377000,22504.0,1.0,,,,1.0,010C,266,RBR2*,60376207.022,33612.0,3101,,96124.0,0.0,,,,1.0,,,1983.0,,,273924.0,365228.0,2015,91304.0,4579.46,,,6.0376207022e+13
3858,11491113,,,,3.0,3.0,,4.0,3.0,,,1625.0,1625.0,,,,,6037,,3.0,,,,2.0,33871611,-118366288,7649.0,,,,,,010C,266,RBR4*,60376206.014,33612.0,3101,,96124.0,0.0,,,,1.0,,,1987.0,,,19157.0,66258.0,2015,47101.0,1327.48,,,6.0376206014e+13
3859,11491608,,,,3.0,3.0,,4.0,3.0,,,1643.0,1643.0,,,,,6037,,3.0,,,,2.0,33868691,-118369544,7496.0,,,,,,010C,266,RBR4YY,60376206.013,33612.0,3101,,96124.0,0.0,,,,1.0,,,1987.0,,,255476.0,476002.0,2015,220526.0,5989.01,,,6.0376206013e+13
3860,11492037,,,,3.0,2.0,,4.0,3.0,,,1390.0,1390.0,,,,,6037,,3.0,,,,2.0,33865500,-118367000,14980.0,,,,,,010C,266,RBR2*,60376206.025,33612.0,3101,,96124.0,0.0,,,,1.0,,,1980.0,,,49341.0,85022.0,2015,35681.0,1308.81,,,6.0376206025e+13
3861,11492167,,,,3.0,3.0,,4.0,3.0,,,2146.0,2146.0,,,,,6037,,3.0,,,,2.0,33864687,-118366772,7425.0,,,,,,010C,266,RBR2*,60376206.025,33612.0,3101,,96124.0,0.0,,,,1.0,,,1984.0,,,395969.0,507443.0,2015,111474.0,6364.24,,,6.0376206025e+13
3862,11492190,,,,2.0,4.0,,7.0,2.0,,,1748.0,,,1748.0,,,6037,,2.0,,,,,33864487,-118365952,7495.0,,,,,,0200,246,RBR-3,60376206.023,33612.0,3101,,96124.0,0.0,,,,2.0,,,1955.0,,,92939.0,191325.0,2015,98386.0,3187.8,,,6.0376206023e+13
3863,11492502,,,,2.0,4.0,,4.0,2.0,,,2080.0,2080.0,,,,,6037,,2.0,,,,2.0,33861271,-118365816,7502.0,,,,,,0100,261,RBR-1,60376206.023,33612.0,3101,,96124.0,0.0,,,,1.0,,,1953.0,,,175447.0,217857.0,2015,42410.0,3168.64,,,6.0376206023e+13
3864,11492817,,,,1.0,2.0,,7.0,1.0,,,756.0,756.0,,,,,6037,,1.0,,,,7.0,33862856,-118362686,5000.0,,,,,,0100,261,RBR-1,60376206.023,33612.0,3101,,96124.0,0.0,,,,1.0,,,1951.0,,,43356.0,246078.0,2015,202722.0,3421.08,,,6.0376206023e+13
3865,11492986,,,,3.0,3.0,,4.0,3.0,,,1543.0,1543.0,,,,,6037,,3.0,,,,2.0,33864882,-118371940,10016.0,,,,,,010C,266,RBR-2,60376207.022,33612.0,3101,,96124.0,0.0,,,,1.0,,,1978.0,,,182823.0,334271.0,2015,151448.0,4390.59,Y,15.0,6.0376207022e+13
3866,11493300,,,,3.0,3.0,,4.0,3.0,,,2025.0,2025.0,,,,,6037,,3.0,,,,2.0,33863078,-118374702,7474.0,,,,,,010C,266,RBR-2,60376207.024,33612.0,3101,,96124.0,0.0,,,,1.0,,,1984.0,,,193000.0,774000.0,2015,581000.0,9622.21,,,6.0376207024e+13
3867,11493492,,,,3.0,3.0,,4.0,3.0,,,1936.0,1936.0,,,,,6037,,3.0,,,,2.0,33860800,-118376000,7502.0,,,,,,010C,266,RBR2*,60376207.024,33612.0,3101,,96124.0,0.0,,,,1.0,,,1986.0,,,216293.0,411866.0,2015,195573.0,5278.74,,,6.0376207024e+13
3868,11493515,,,,3.0,3.0,,4.0,3.0,,,1967.0,1967.0,,,,,6037,,3.0,,,,2.0,33861204,-118377793,7520.0,,,,,,010C,266,RBR2*,60376207.024,33612.0,3101,,96124.0,0.0,,,,1.0,,,1983.0,,,215479.0,446306.0,2015,230827.0,5670.74,,,6.0376207024e+13
3869,11493868,,,,2.0,2.0,,4.0,2.0,,,1464.0,1464.0,,,,,6037,,2.0,,,,2.0,33859100,-118370000,104088.0,,,,,,010C,266,RBR3*,60376206.024,33612.0,3101,,96124.0,0.0,,,,1.0,,,1979.0,,,217903.0,386686.0,2015,168783.0,4712.69,,,6.0376206024e+13
3870,11493945,,,,5.0,4.0,,4.0,5.0,,,2462.0,2462.0,,,,,6037,,5.0,,,,2.0,33861725,-118378914,7525.0,,,,,,010C,266,RBR-2,60376207.025,33612.0,3101,,96124.0,0.0,,,,1.0,,,1989.0,,,264361.0,566381.0,2015,302020.0,7053.69,,,6.0376207025e+13
3871,11494060,,,,2.0,3.0,,7.0,2.0,,,1406.0,1406.0,,,,,6037,,2.0,,,,2.0,33857858,-118381463,2500.0,,,,,,0100,261,RBR-1A,60376207.025,33612.0,3101,,96124.0,0.0,,,,1.0,,,1967.0,,,106197.0,527313.0,2015,421116.0,6668.29,,,6.0376207025e+13
3872,11494582,,,,2.0,3.0,,7.0,2.0,,,1159.0,1159.0,,,,,6037,,2.0,,,,2.0,33858514,-118383818,2504.0,,,,,,0100,261,RBR-1A,60376207.021,33612.0,3101,,96124.0,0.0,,,,1.0,,,1961.0,,,129537.0,647686.0,2015,518149.0,7945.08,,,6.0376207021e+13
3873,11494881,,,,3.0,3.0,,4.0,3.0,,,2060.0,2060.0,,,,,6037,,3.0,,,,2.0,33866395,-118379748,7491.0,,,,,,010C,266,RBR-2,60376207.022,33612.0,3101,,96124.0,0.0,,,,1.0,,,1988.0,,,212089.0,572407.0,2015,360318.0,7105.0,,,6.0376207022e+13
3874,11495540,,,,1.0,2.0,,7.0,1.0,,,960.0,960.0,,,,,6037,,1.0,,,,7.0,33862943,-118384480,2500.0,,,,,,0100,261,RBR-1A,60376207.021,33612.0,3101,,96124.0,0.0,,,,1.0,,,1955.0,,,128021.0,640117.0,2015,512096.0,8040.99,,,6.0376207021e+13
3875,11495609,,,,1.0,2.0,,7.0,1.0,,,912.0,912.0,,,,,6037,,1.0,,,True,7.0,33863688,-118385946,2501.0,,,1.0,,,0104,261,HBR1YY,60376211.021,29712.0,3101,,96109.0,0.0,,,,1.0,,,1951.0,,,182576.0,794564.0,2015,611988.0,10009.18,,,6.0376211021e+13
3876,11495883,,,,2.0,3.0,,7.0,2.0,,,1308.0,1308.0,,,,,6037,,2.0,,,,7.0,33868994,-118383212,3783.0,,,,,,0100,261,RBR-1A,60376207.013,33612.0,3101,,96124.0,0.0,,,,1.0,,,1947.0,,,81335.0,234749.0,2015,153414.0,3291.94,,,6.0376207013e+13
3877,11495906,,,,2.0,3.0,,4.0,2.0,,,1653.0,1653.0,,,,,6037,,2.0,,,,2.0,33868844,-118384005,2498.0,,,,,,0100,261,RBR-1A,60376207.013,33612.0,3101,,96124.0,0.0,,,,1.0,,,1974.0,,,84890.0,360035.0,2015,275145.0,4703.54,,,6.0376207013e+13
3878,11496044,,,,2.0,3.0,,7.0,2.0,,,1558.0,1558.0,,,,,6037,,2.0,,,,2.0,33871349,-118382070,2507.0,,,,,,0100,261,RBR-1A,60376207.013,33612.0,3101,,96124.0,0.0,,,,1.0,,,1962.0,,,102908.0,514562.0,2015,411654.0,6451.89,,,6.0376207013e+13
3879,11496190,,,,2.0,3.0,,4.0,2.0,,,1786.0,1786.0,,,,,6037,,2.0,,,,2.0,33871982,-118383648,2520.0,,,,,,0100,261,RBR-1A,60376207.013,33612.0,3101,,96124.0,0.0,,,,1.0,,,1980.0,,,152174.0,439949.0,2015,287775.0,5615.24,,,6.0376207013e+13
3880,11496236,,,,2.0,3.0,,7.0,2.0,,,1558.0,1558.0,,,,,6037,,2.0,,,,2.0,33872128,-118384734,3018.0,,,,,,0100,261,RBR-1A,60376207.013,33612.0,3101,,96124.0,0.0,,,,1.0,,,1963.0,,,48798.0,89573.0,2015,40775.0,1633.65,,,6.0376207013e+13
3881,11496374,,,,2.0,4.0,,7.0,2.0,,,1330.0,1330.0,,,,,6037,,2.0,,,,2.0,33870986,-118388140,2496.0,,,,,,0100,261,RBR-1A,60376207.014,33612.0,3101,,96124.0,0.0,,,,1.0,,,1962.0,,,31796.0,64813.0,2015,33017.0,1340.84,,,6.0376207014e+13
3882,11496397,,,,1.0,3.0,,7.0,1.0,,,933.0,933.0,,,,,6037,,1.0,,,,7.0,33871424,-118387526,2507.0,,,,,,0100,261,RBR-1A,60376207.014,33612.0,3101,,96124.0,0.0,,,,1.0,,,1956.0,,,118141.0,590713.0,2015,472572.0,8590.5,,,6.0376207014e+13
3883,11496512,,,,3.0,3.0,,4.0,3.0,,,1878.0,1878.0,,,,,6037,,3.0,,,,2.0,33869548,-118385015,2484.0,,,,,,0100,261,RBR-1A,60376207.014,33612.0,3101,,96124.0,0.0,,,,1.0,,,1989.0,,,158403.0,792021.0,2015,633618.0,9612.62,,,6.0376207014e+13
3884,11496973,,,,1.0,2.0,,7.0,1.0,,,862.0,862.0,,,,,6037,,1.0,,,,7.0,33876333,-118381108,7494.0,,,,,,0100,261,MNRS,60376208.008,19177.0,3101,,96117.0,0.0,,,,1.0,,,1952.0,,,14457.0,70741.0,2015,56284.0,984.38,,,6.0376208008e+13
3885,11497164,,,,3.0,4.0,,4.0,3.0,,,2907.0,2907.0,,,,,6037,,3.0,,,,2.0,33875507,-118383965,8781.0,,,,,,0100,261,MNRS,60376208.008,19177.0,3101,,96117.0,0.0,,,,1.0,,,1958.0,,,311478.0,1557400.0,2015,1245922.0,17667.83,,,6.0376208008e+13
3886,11497287,,,,1.0,2.0,,7.0,1.0,,,846.0,846.0,,,,,6037,,1.0,,,,7.0,33879873,-118383228,4942.0,,,,,,0100,261,MNRS,60376208.002,19177.0,3101,,96117.0,0.0,,,,1.0,,,1951.0,,,115342.0,576727.0,2015,461385.0,6669.74,,,6.0376208002e+13
3887,11497387,,,,2.0,3.0,,4.0,2.0,,,2220.0,2220.0,,,,,6037,,2.0,,,,2.0,33876874,-118384363,7459.0,,,,,,0100,261,MNRS,60376208.007,19177.0,3101,,96117.0,0.0,,,,1.0,,,1956.0,,,140424.0,615176.0,2015,474752.0,7089.56,,,6.0376208007e+13
3888,11497746,,,,4.0,3.0,,4.0,4.0,,,2294.0,2294.0,,,,,6037,,4.0,,,,2.0,33881696,-118380784,7440.0,,,,,,0100,261,MNRS,60376208.002,19177.0,3101,,96117.0,0.0,,,,1.0,,,1965.0,,,289800.0,1449000.0,2015,1159200.0,16431.45,,,6.0376208002e+13
3889,11497792,,,,5.0,5.0,,10.0,5.0,,,3464.0,3464.0,,,,,6037,,5.0,,,,2.0,33882579,-118380006,4951.0,,,,,,0100,261,MNRS,60376208.002,19177.0,3101,,96117.0,0.0,,,,1.0,,,2007.0,,,685333.0,1593674.0,2015,908341.0,18015.31,,,6.0376208002e+13
3890,11498122,,,,1.0,2.0,,7.0,1.0,,,876.0,876.0,,,,,6037,,1.0,,,,7.0,33880314,-118385206,5967.0,,,,,,0100,261,MNRS,60376208.003,19177.0,3101,,96117.0,0.0,,,,1.0,,,1953.0,,,22377.0,95954.0,2015,73577.0,1258.0,,,6.0376208003e+13
3891,11498222,,,,5.0,5.0,,10.0,5.0,,,3748.0,3748.0,,,,,6037,,5.0,,,,2.0,33884394,-118385866,7499.0,,,,,,0100,261,MNRS,60376208.004,19177.0,3101,,96117.0,0.0,,,,1.0,,,1992.0,,,513333.0,1034995.0,2015,521662.0,11894.32,,,6.0376208004e+13
3892,11498414,,,,3.0,3.0,,10.0,3.0,,,2837.0,2837.0,,,,,6037,,3.0,,,,2.0,33891741,-118382663,4992.0,,,,,,0100,261,MNRS,60376204.003,19177.0,3101,,96117.0,0.0,,,,1.0,,,2000.0,,,405904.0,595450.0,2015,189546.0,6885.0,,,6.0376204003e+13
3893,11499334,,,,5.0,5.0,,10.0,5.0,,,4160.0,4160.0,,,,,6037,,5.0,,,,2.0,33893461,-118390216,7498.0,1.0,,,,1.0,0101,261,MNRS,60376204.004,19177.0,3101,,96117.0,0.0,,,,1.0,,,2003.0,,,855370.0,1967392.0,2015,1112022.0,22192.3,,,6.0376204004e+13
3894,11499457,,,,3.0,4.0,,7.0,3.0,,,2199.0,2199.0,,,,,6037,,3.0,,,,2.0,33892352,-118392519,5449.0,,,,,,0100,261,MNRS,60376204.004,19177.0,3101,,96117.0,0.0,,,,1.0,,,1948.0,,,347444.0,1279736.0,2015,932292.0,14459.82,,,6.0376204004e+13
3895,11499503,,,,3.0,3.0,,7.0,3.0,,,2380.0,2380.0,,,,,6037,,3.0,,,,7.0,33892700,-118391514,6041.0,1.0,,,,1.0,0100,261,MNRS,60376204.004,19177.0,3101,,96117.0,0.0,,,,1.0,,,1948.0,,,205140.0,416132.0,2015,210992.0,4878.88,,,6.0376204004e+13
3896,11499649,,,,1.0,2.0,,7.0,1.0,,,1067.0,1067.0,,,,,6037,,1.0,,,,7.0,33888768,-118391041,4904.0,,,,,,0100,261,MNRS,60376204.004,19177.0,3101,,96117.0,0.0,,,,1.0,,,1947.0,,,149926.0,416012.0,2015,266086.0,4816.37,,,6.0376204004e+13
3897,11499895,,,,3.0,4.0,,4.0,3.0,,,2183.0,2183.0,,,,,6037,,3.0,,,,2.0,33880889,-118390494,9244.0,,,,,,0100,261,MNRS,60376208.003,19177.0,3101,,96117.0,0.0,,,,1.0,,,1962.0,,,61994.0,136430.0,2015,74436.0,1778.37,,,6.0376208003e+13
3898,11499995,1.0,,,5.0,5.0,,10.0,5.0,,,4232.0,4232.0,,,,,6037,,5.0,,,,2.0,33886272,-118390114,7256.0,,,,,,0100,261,MNRS,60376208.004,19177.0,3101,,96117.0,0.0,,,,1.0,,,2007.0,,,1192776.0,1694875.0,2015,502099.0,19243.67,,,6.0376208004e+13
3899,11500018,,,,4.0,5.0,,10.0,4.0,,,3692.0,3692.0,,,,,6037,,4.0,,,,2.0,33886747,-118390445,4916.0,,,,,,0100,261,MNRS,60376208.004,19177.0,3101,,96117.0,0.0,,,,1.0,,,2000.0,,,720781.0,1643265.0,2015,922484.0,18560.28,,,6.0376208004e+13
3900,11500110,,,,2.0,3.0,,7.0,2.0,,,1438.0,1438.0,,,,,6037,,2.0,,,,7.0,33885352,-118391605,7503.0,,,,,,0100,261,MNRS,60376208.005,19177.0,3101,,96117.0,0.0,,,,1.0,,,1952.0,,,251367.0,1256846.0,2015,1005479.0,14184.12,,,6.0376208005e+13
3901,11500500,,,,2.0,3.0,,7.0,2.0,,,1648.0,1648.0,,,,,6037,,2.0,,,,7.0,33878817,-118390259,5608.0,,,,,,0100,261,MNRS,60376208.003,19177.0,3101,,96117.0,0.0,,,,1.0,,,1951.0,,,100275.0,501398.0,2015,401123.0,5792.75,,,6.0376208003e+13
3902,11500959,,,,3.0,3.0,,7.0,3.0,,,3772.0,3772.0,,,,,6037,,3.0,,,,2.0,33882688,-118400757,4916.0,,,,,,0100,261,MNRS,60376209.011,19177.0,3101,,96117.0,0.0,,,,1.0,,,1989.0,,,420814.0,1177478.0,2015,756664.0,15436.48,,,6.0376209011e+13
3903,11501174,,,,5.0,4.0,,1.0,5.0,,,4093.0,4093.0,,,,,6037,,5.0,,,,2.0,33878676,-118400682,5283.0,,,,,,0100,261,MNRS,60376209.012,19177.0,3101,,96117.0,0.0,,,,1.0,,,1988.0,,,724562.0,1956436.0,2015,1231874.0,22057.56,,,6.0376209012e+13
3904,11501220,,,,1.0,2.0,,7.0,1.0,,,979.0,979.0,,,,,6037,,1.0,,,,7.0,33878125,-118398553,4802.0,,,,,,0100,261,MNRS,60376209.012,19177.0,3101,,96117.0,0.0,,,,1.0,,,1950.0,,,18219.0,79601.0,2015,61382.0,1024.1,,,6.0376209012e+13
3905,11501542,,,,2.0,3.0,,7.0,2.0,,,1395.0,1395.0,,,,,6037,,2.0,,,,7.0,33873130,-118396444,5370.0,,,,,,0100,261,HBR1*,60376210.011,29712.0,3101,,96109.0,0.0,,,,1.0,,,1952.0,,,265115.0,807401.0,2015,542286.0,8822.39,,,6.0376210011e+13
3906,11501886,,,,2.0,3.0,,7.0,2.0,,,1070.0,1070.0,,,,,6037,,2.0,,,,7.0,33887102,-118404368,3333.0,,,,,,0100,261,MNRS,60376203.033,19177.0,3101,,96117.0,0.0,,,,1.0,,,1939.0,,,71671.0,270924.0,2015,199253.0,3274.05,,,6.0376203033e+13
3907,11501909,,,,6.0,4.0,,,6.0,,,4254.0,4254.0,,,,,6037,,6.0,,,,2.0,33886793,-118405820,3334.0,,,,,,0100,261,MNRS,60376203.033,19177.0,3101,,96117.0,0.0,,,,1.0,,,2008.0,,,1909361.0,3728669.0,2015,1819308.0,41817.84,,,6.0376203033e+13
